0,0.0,0.0,-0.1452513966480447,-0.31843575418994413,-0.3240223463687151,-0.5642458100558659,-0.43575418994413406,-0.8044692737430168,-0.4301675977653631,-1.0,-0.7039106145251397,-0.4692737430167598,-0.9720670391061452,-0.329608938547486,-0.8547486033519553,-0.2737430167597765,-0.7318435754189944,-0.29608938547486036,-0.7374301675977654,-0.24581005586592178,-0.9385474860335196,-0.13966480446927373,-0.8212290502793296,-0.1005586592178771,-0.6983240223463687,-0.12290502793296089,-0.7206703910614525,-0.0223463687150838,-0.8715083798882681,0.027932960893854747,-0.770949720670391,0.061452513966480445,-0.6536312849162011,0.05027932960893855,-0.6871508379888268,0.18435754189944134,-0.8100558659217877,0.18435754189944134,-0.7039106145251397,0.20670391061452514,-0.5977653631284916,0.2011173184357542
0,0.0,0.0,-0.13636363636363635,-0.32386363636363635,-0.3181818181818182,-0.5681818181818182,-0.42045454545454547,-0.8068181818181818,-0.4090909090909091,-1.0,-0.6761363636363636,-0.4772727272727273,-0.9715909090909091,-0.32954545454545453,-0.8579545454545454,-0.2727272727272727,-0.7329545454545454,-0.30113636363636365,-0.7045454545454546,-0.25,-0.9318181818181818,-0.14204545454545456,-0.8125,-0.10227272727272728,-0.6931818181818182,-0.13068181818181818,-0.6931818181818182,-0.028409090909090908,-0.8636363636363636,0.028409090909090908,-0.7613636363636364,0.0625,-0.6420454545454546,0.045454545454545456,-0.6590909090909091,0.17045454545454544,-0.7897727272727273,0.18181818181818182,-0.6818181818181818,0.20454545454545456,-0.5795454545454546,0.19318181818181818
0,0.0,0.0,-0.13636363636363635,-0.3125,-0.32386363636363635,-0.5625,-0.4318181818181818,-0.8011363636363636,-0.42045454545454547,-1.0,-0.6818181818181818,-0.48863636363636365,-0.9772727272727273,-0.3409090909090909,-0.8636363636363636,-0.2784090909090909,-0.7386363636363636,-0.3068181818181818,-0.7102272727272727,-0.2727272727272727,-0.9488636363636364,-0.1534090909090909,-0.8295454545454546,-0.10227272727272728,-0.7045454545454546,-0.13636363636363635,-0.7045454545454546,-0.05113636363636364,-0.8806818181818182,0.017045454545454544,-0.7727272727272727,0.056818181818181816,-0.6534090909090909,0.03409090909090909,-0.6761363636363636,0.14772727272727273,-0.8068181818181818,0.16477272727272727,-0.6988636363636364,0.1875,-0.5909090909090909,0.17613636363636365
0,0.0,0.0,-0.11695906432748537,-0.3157894736842105,-0.28654970760233917,-0.5730994152046783,-0.38011695906432746,-0.8070175438596491,-0.36257309941520466,-1.0,-0.6432748538011696,-0.5380116959064327,-0.9532163742690059,-0.42105263157894735,-0.8304093567251462,-0.3508771929824561,-0.7017543859649122,-0.3684210526315789,-0.6842105263157895,-0.32748538011695905,-0.9415204678362573,-0.23976608187134502,-0.8187134502923976,-0.18128654970760233,-0.695906432748538,-0.19298245614035087,-0.6900584795321637,-0.1111111111111111,-0.9005847953216374,-0.06432748538011696,-0.7894736842105263,-0.017543859649122806,-0.6608187134502924,-0.023391812865497075,-0.6783625730994152,0.0935672514619883,-0.8421052631578947,0.10526315789473684,-0.7251461988304093,0.14035087719298245,-0.6140350877192983,0.14035087719298245
0,0.0,0.0,-0.10778443113772455,-0.31137724550898205,-0.2634730538922156,-0.5748502994011976,-0.3473053892215569,-0.8143712574850299,-0.31736526946107785,-1.0,-0.5748502994011976,-0.5449101796407185,-0.8982035928143712,-0.4491017964071856,-0.7904191616766467,-0.3772455089820359,-0.6646706586826348,-0.38323353293413176,-0.6227544910179641,-0.3473053892215569,-0.8982035928143712,-0.2634730538922156,-0.7844311377245509,-0.20359281437125748,-0.6586826347305389,-0.2155688622754491,-0.6407185628742516,-0.1437125748502994,-0.8562874251497006,-0.09580838323353294,-0.7485029940119761,-0.04790419161676647,-0.6287425149700598,-0.05389221556886228,-0.6407185628742516,0.05389221556886228,-0.8023952095808383,0.059880239520958084,-0.6946107784431138,0.08982035928143713,-0.5868263473053892,0.09580838323353294
0,0.0,0.0,-0.10588235294117647,-0.31176470588235294,-0.2529411764705882,-0.5705882352941176,-0.3352941176470588,-0.8058823529411765,-0.3058823529411765,-1.0,-0.5588235294117647,-0.5235294117647059,-0.8823529411764706,-0.43529411764705883,-0.7705882352941177,-0.37058823529411766,-0.6411764705882353,-0.3764705882352941,-0.6058823529411764,-0.31176470588235294,-0.8764705882352941,-0.24705882352941178,-0.7588235294117647,-0.19411764705882353,-0.6294117647058823,-0.20588235294117646,-0.6235294117647059,-0.1,-0.8352941176470589,-0.07058823529411765,-0.7352941176470589,-0.029411764705882353,-0.611764705882353,-0.03529411764705882,-0.6235294117647059,0.1,-0.7941176470588235,0.08823529411764706,-0.6882352941176471,0.11176470588235295,-0.5882352941176471,0.12352941176470589
0,0.0,0.0,-0.07344632768361582,-0.3107344632768362,-0.2033898305084746,-0.576271186440678,-0.2655367231638418,-0.8135593220338984,-0.23163841807909605,-1.0,-0.480225988700565,-0.5649717514124294,-0.8192090395480226,-0.5141242937853108,-0.7288135593220338,-0.4293785310734463,-0.6045197740112994,-0.423728813559322,-0.5423728813559322,-0.3672316384180791,-0.8361581920903954,-0.3333333333333333,-0.7288135593220338,-0.2598870056497175,-0.6045197740112994,-0.2655367231638418,-0.5819209039548022,-0.1694915254237288,-0.807909604519774,-0.15819209039548024,-0.7062146892655368,-0.1016949152542373,-0.5875706214689266,-0.1016949152542373,-0.5988700564971752,0.022598870056497175,-0.7570621468926554,0.0,-0.655367231638418,0.03954802259887006,-0.559322033898305,0.05084745762711865
0,0.0,0.0,-0.07368421052631578,-0.30526315789473685,-0.22105263157894736,-0.5789473684210527,-0.26842105263157895,-0.8105263157894737,-0.23157894736842105,-1.0,-0.4421052631578947,-0.5894736842105263,-0.7947368421052632,-0.5526315789473685,-0.7105263157894737,-0.47368421052631576,-0.5842105263157895,-0.4631578947368421,-0.49473684210526314,-0.3894736842105263,-0.8105263157894737,-0.3736842105263158,-0.7105263157894737,-0.30526315789473685,-0.5842105263157895,-0.3,-0.5368421052631579,-0.18947368421052632,-0.7894736842105263,-0.20526315789473684,-0.7,-0.15263157894736842,-0.5789473684210527,-0.14210526315789473,-0.5631578947368421,0.005263157894736842,-0.7578947368421053,-0.04736842105263158,-0.6684210526315789,-0.005263157894736842,-0.5684210526315789,0.015789473684210527
0,0.0,0.0,-0.0845771144278607,-0.27860696517412936,-0.24875621890547264,-0.5572139303482587,-0.29850746268656714,-0.7960199004975125,-0.24378109452736318,-1.0,-0.3482587064676617,-0.5422885572139303,-0.746268656716418,-0.5223880597014925,-0.6616915422885572,-0.44776119402985076,-0.5323383084577115,-0.43781094527363185,-0.373134328358209,-0.35323383084577115,-0.7611940298507462,-0.34328358208955223,-0.6616915422885572,-0.27860696517412936,-0.527363184079602,-0.2835820895522388,-0.4129353233830846,-0.15920398009950248,-0.7512437810945274,-0.17412935323383086,-0.6467661691542289,-0.12437810945273632,-0.5174129353233831,-0.12437810945273632,-0.44776119402985076,0.024875621890547265,-0.7114427860696517,-0.009950248756218905,-0.6218905472636815,0.014925373134328358,-0.5074626865671642,0.024875621890547265
0,0.0,0.0,-0.09595959595959595,-0.25757575757575757,-0.2676767676767677,-0.5505050505050505,-0.31313131313131315,-0.7929292929292929,-0.23737373737373738,-1.0,-0.2676767676767677,-0.5303030303030303,-0.6868686868686869,-0.5151515151515151,-0.6161616161616161,-0.42424242424242425,-0.48484848484848486,-0.41919191919191917,-0.2676767676767677,-0.3333333333333333,-0.702020202020202,-0.30808080808080807,-0.6060606060606061,-0.2474747474747475,-0.4696969696969697,-0.25757575757575757,-0.29292929292929293,-0.13636363636363635,-0.6868686868686869,-0.13636363636363635,-0.5959595959595959,-0.09595959595959595,-0.4595959595959596,-0.09595959595959595,-0.3383838383838384,0.050505050505050504,-0.6515151515151515,0.025252525252525252,-0.5757575757575758,0.04040404040404041,-0.4595959595959596,0.045454545454545456
0,0.0,0.0,-0.0979381443298969,-0.25773195876288657,-0.25773195876288657,-0.5567010309278351,-0.28350515463917525,-0.7989690721649485,-0.20103092783505155,-1.0,-0.20618556701030927,-0.520618556701031,-0.6288659793814433,-0.5,-0.5515463917525774,-0.41237113402061853,-0.422680412371134,-0.4175257731958763,-0.20103092783505155,-0.31443298969072164,-0.6391752577319587,-0.28350515463917525,-0.5515463917525774,-0.23195876288659795,-0.41237113402061853,-0.23711340206185566,-0.22164948453608246,-0.1134020618556701,-0.634020618556701,-0.1134020618556701,-0.5515463917525774,-0.08247422680412371,-0.4175257731958763,-0.08247422680412371,-0.25773195876288657,0.06701030927835051,-0.5927835051546392,0.04639175257731959,-0.5360824742268041,0.04639175257731959,-0.422680412371134,0.041237113402061855
0,0.0,0.0,-0.14,-0.28,-0.255,-0.575,-0.28,-0.8,-0.22,-1.0,-0.135,-0.515,-0.55,-0.51,-0.5,-0.42,-0.385,-0.41,-0.125,-0.31,-0.57,-0.315,-0.49,-0.255,-0.365,-0.245,-0.15,-0.115,-0.57,-0.135,-0.51,-0.1,-0.385,-0.095,-0.2,0.06,-0.565,0.03,-0.565,0.015,-0.5,0.0
0,0.0,0.0,-0.15458937198067632,-0.2753623188405797,-0.2560386473429952,-0.5748792270531401,-0.25120772946859904,-0.8067632850241546,-0.17391304347826086,-1.0,-0.06763285024154589,-0.5072463768115942,-0.4492753623188406,-0.463768115942029,-0.40096618357487923,-0.3719806763285024,-0.2946859903381642,-0.37681159420289856,-0.03864734299516908,-0.30434782608695654,-0.4492753623188406,-0.28019323671497587,-0.3961352657004831,-0.22705314009661837,-0.28502415458937197,-0.2318840579710145,-0.05314009661835749,-0.12077294685990338,-0.45410628019323673,-0.1111111111111111,-0.4106280193236715,-0.08695652173913043,-0.2995169082125604,-0.09178743961352658,-0.10628019323671498,0.03864734299516908,-0.4444444444444444,0.033816425120772944,-0.4492753623188406,0.024154589371980676,-0.37681159420289856,0.00966183574879227
